element_id,node_ids,ai_severity,primary_action,confidence
23589,"12154,18074,18075,8866",LOW,Project to CAD,0.4916662614563808
23590,"18078,8866,18075,18076",MEDIUM,Project to CAD,0.5381847906717087
23591,"18076,7840,12192,18078",LOW,Project to CAD,0.4599327176506538
23593,"18080,8953,8866,18078",LOW,Project to CAD,0.47071430540533477
23594,"18078,12192,7856,18080",LOW,Project to CAD,0.5363744376513859
23599,"8953,18080,18084,8951",LOW,Project to CAD,0.45698232975971187
23600,"18080,7856,7815,18084",LOW,Project to CAD,0.464295238807576
23602,"8951,18084,18085,2065",LOW,Project to CAD,0.45989548431731575
23603,"18085,18084,7815,7854",LOW,Project to CAD,0.4702966128009309
23604,"2065,18085,12055,8803",LOW,Project to CAD,0.4585997352390919
23605,"7854,12057,12055,18085",LOW,Project to CAD,0.46756525395680415
23608,"2041,7116,12345,8631",MEDIUM,Add node,0.5036093768191336
23610,"2040,8110,7135,2041",LOW,Accept mesh,0.3
23612,"8110,2040,12461,8629",LOW,Add node,0.4284963131625259
23614,"8629,12461,8627,7240",LOW,Accept mesh,0.28
23620,"8631,12345,12347,8112",MEDIUM,Remesh area,0.47513991588391585
23624,"18088,7657,11373,10813",LOW,Accept mesh,0.29
23625,"10813,6339,5629,18088",LOW,Accept mesh,0.29
23626,"18089,7449,7657,18088",LOW,Project to CAD,0.4722582215542043
23627,"18088,5629,5627,18089",LOW,Project to CAD,0.4795088196750885
23628,"18090,7646,7449,18089",LOW,Project to CAD,0.47297106919620746
23629,"18089,5627,5625,18090",LOW,Project to CAD,0.47593498424489794
23630,"18292,12361,7646,18090",LOW,Project to CAD,0.5289820037115771
23631,"18090,5625,4920,18292",LOW,Project to CAD,0.4758942918030461
23632,"18293,12414,12361,18292",LOW,Project to CAD,0.47790685898937724
23633,"18292,4920,4916,18293",LOW,Project to CAD,0.47570414394709704
23636,"8114,12418,12414,18293",LOW,Accept mesh,0.29
23639,"18293,4916,1754,8114",LOW,Accept mesh,0.27
23640,"8114,1754,4926,7644",LOW,Accept mesh,0.31
23642,"8112,18296,12447,8631",HIGH,Reduce skew,0.6634768788393663
23643,"8244,4934,18296,8112",MEDIUM,Remesh area,0.4680649379448594
23645,"4912,18297,18296,4934",LOW,Project to CAD,0.4767275982005979
23646,"18296,18297,12461,12447",LOW,Project to CAD,0.4858879704881151
23650,"8627,12461,18297,7145",LOW,Add node,0.4490710814232696
23651,"18297,4912,2193,7145",MEDIUM,Remesh area,0.44254273423536017
23652,"12465,7145,2193,2088",MEDIUM,Remesh area,0.4711998948182221
23654,"7317,8240,4884,2199",MEDIUM,Fix connectivity,0.95
23658,"12279,7577,5034,18300",LOW,Accept mesh,0.32
23662,"18301,12295,12279,18300",LOW,Project to CAD,0.4732209335578576
23663,"18300,5036,5025,18301",MEDIUM,Project to CAD,0.5785177315551543
23664,"12317,12295,18301,18302",MEDIUM,Project to CAD,0.540774660483684
23665,"18302,18301,5025,5012",MEDIUM,Project to CAD,0.5463642659072434
23667,"5012,5001,18303,18302",LOW,Project to CAD,0.5362632839075269
23668,"12317,18302,18303,12313",LOW,Project to CAD,0.5358592308853916
23670,"18303,7563,12311,12313",MEDIUM,Remesh area,0.4376924810270842
23671,"5001,6335,7563,18303",MEDIUM,Remesh area,0.43847179136138587
23677,"2058,8244,12347,2055",MEDIUM,Remesh area,0.47161665184469326
23685,"16450,16449,12793,7892",HIGH,Remesh area,0.5018535662381719
23686,"23341,8627,7145,12465",HIGH,Remesh area,0.514895041095932
23687,"12467,39926,23341,12465",MEDIUM,Remesh area,0.47487465688855024
23689,"39926,12467,8613,12196",HIGH,Remesh area,0.5100776531552237
23691,"16556,8405,9329,16519",LOW,Accept mesh,0.32
23694,"7890,8391,7886,7888",LOW,Accept mesh,0.3
23695,"7886,7259,16562,7888",MEDIUM,Remesh area,0.49565593840390737
23696,"7259,8437,8230,16562",HIGH,Remesh area,0.49823646204706457
23705,"18305,12198,8874,12196",LOW,Accept mesh,0.29
23706,"12196,8613,7577,18305",MEDIUM,Remesh area,0.45214642400566873
23707,"18306,12190,12198,18305",LOW,Project to CAD,0.47099998923489994
23708,"18305,7577,12279,18306",LOW,Project to CAD,0.4745712984744188
23709,"18307,12184,12190,18306",LOW,Project to CAD,0.4736846853376077
23710,"12279,12295,18307,18306",LOW,Project to CAD,0.4752826929647075
23711,"18308,8104,12184,18307",LOW,Project to CAD,0.4718757378294741
23712,"12295,12317,18308,18307",MEDIUM,Project to CAD,0.5792882053646164
23713,"18309,8106,8104,18308",HIGH,Project to CAD,0.6083731994912366
23714,"12317,12313,18309,18308",HIGH,Project to CAD,0.618005034999218
23715,"12299,8591,8106,18309",HIGH,Remesh area,0.49881047015774116
23716,"12313,12311,12299,18309",LOW,Accept mesh,0.27
23719,"12192,7840,12198,12190",HIGH,Remesh area,0.5746642135392864
23721,"7856,12192,12190,12184",LOW,Accept mesh,0.31
23722,"12184,8104,7815,7856",HIGH,Remesh area,0.5718072047182117
23723,"7854,7815,8104,8106",HIGH,Remesh area,0.5274144872461745
23728,"8459,8435,16452,16570",LOW,Accept mesh,0.3
23729,"16570,7147,16568,8459",HIGH,Remesh area,0.542073559784897
23733,"12343,8102,7884,8443",LOW,Accept mesh,0.31
23734,"8102,8653,8437,7884",HIGH,Remesh area,0.5407452212860666
23739,"12726,16704,4553,4686",LOW,Accept mesh,0.31
23740,"6675,4555,4553,16704",HIGH,Remesh area,0.53338928943102
23748,"9317,8766,8355,1969",MEDIUM,Remesh area,0.4444559631603639
23753,"12343,8591,12299,18310",LOW,Accept mesh,0.28
23754,"2069,18310,12299,12311",HIGH,Remesh area,0.5400158899142833
23755,"18310,18311,8102,12343",LOW,Project to CAD,0.48374050999174195
23756,"2069,7697,18311,18310",LOW,Project to CAD,0.49299576429725744
23757,"18311,12333,8653,8102",LOW,Accept mesh,0.27
23758,"18311,7697,7445,12333",LOW,Accept mesh,0.29
23760,"16705,6357,6351,4545",MEDIUM,Fix connectivity,0.95
23766,"2076,39409,16519,7890",LOW,Accept mesh,0.33
23769,"18317,18314,7888,16562",MEDIUM,Project to CAD,0.5707508623110722
23771,"8230,2118,18317,16562",MEDIUM,Project to CAD,0.5780511949478323
23773,"2076,18318,39399,39409",LOW,Accept mesh,0.3
23776,"8277,2203,39710,12333",HIGH,Fix connectivity,0.95
23778,"7890,7888,18314,2076",HIGH,Project to CAD,0.5989441405589383
23782,"18350,18314,18317,2175",LOW,Project to CAD,0.46803590924642186
23786,"16450,39396,39374,16449",HIGH,Fix connectivity,0.95
23793,"39710,2203,8221,39681",HIGH,Remesh area,0.5154548980554521
23794,"39399,18318,2120,39374",LOW,Accept mesh,0.28
23805,"18319,39698,39680,18352",LOW,Accept mesh,0.3
23807,"7147,16570,18350,2175",MEDIUM,Project to CAD,0.5753836459240775
23812,"2175,2119,16567,7147",LOW,Project to CAD,0.4719285042137841
23825,"8479,7900,8219,9406",HIGH,Remesh area,0.5424883440789798
23826,"9327,8219,7900,6685",LOW,Accept mesh,0.32
23828,"6685,6855,6735,9327",MEDIUM,Remesh area,0.47121203538799145
23831,"16708,9319,8776,8774",HIGH,Remesh area,0.5463634695210191
23832,"9319,16683,7904,8776",HIGH,Remesh area,0.5063749534520993
23846,"18370,39514,39541,8219",LOW,Accept mesh,0.29
23848,"18370,8219,9327,18371",HIGH,Project to CAD,0.6222859569080781
23851,"18373,18371,9327,6735",MEDIUM,Project to CAD,0.5807099391167394
23852,"18376,39504,39514,18370",LOW,Project to CAD,0.46777911135967054
23854,"6735,8764,18375,18373",MEDIUM,Project to CAD,0.5758322173165666
23856,"39779,18375,8764,8250",LOW,Accept mesh,0.33
23857,"18371,18404,18376,18370",LOW,Project to CAD,0.46087745335241637
23859,"39758,18416,18375,39779",LOW,Project to CAD,0.5257349366411256
23862,"18407,18404,18371,18373",MEDIUM,Project to CAD,0.5829955519561703
23866,"18373,18375,18416,18407",LOW,Project to CAD,0.49509313913047803
23867,"9319,39504,18376,16683",LOW,Accept mesh,0.3
23869,"16683,18376,18404,7301",LOW,Project to CAD,0.47237532007918775
23871,"18407,8649,7301,18404",LOW,Project to CAD,0.4693344015120686
23880,"2194,8649,18407,2062",LOW,Project to CAD,0.5085635835257396
23885,"22035,39764,12596,12663",LOW,Accept mesh,0.31
23888,"1973,39730,2222,39738",MEDIUM,Fix connectivity,0.95
23898,"18417,16582,8329,16583",LOW,Project to CAD,0.485031833082096
23899,"16583,7443,12493,18417",LOW,Accept mesh,0.31
23900,"2174,2078,16582,18417",LOW,Project to CAD,0.4808314393495444
23901,"2174,18417,12493,7540",LOW,Project to CAD,0.4817790298971981
23904,"2189,8252,8250,16581",LOW,Accept mesh,0.28
23905,"7691,7683,8252,2189",LOW,Accept mesh,0.28
23906,"4541,6357,16706,6453",LOW,Accept mesh,0.29
23907,"6453,16706,16723,18421",LOW,Accept mesh,0.27
23913,"2182,16759,4398,4543",LOW,Fix connectivity,0.95
23924,"18426,6451,4406,18427",MEDIUM,Remesh area,0.445831883791355
23926,"4535,6451,18426,6309",HIGH,Fix connectivity,0.95
23928,"18427,8793,7807,18426",MEDIUM,Remesh area,0.4765281527399979
23929,"16749,8795,8793,18427",LOW,Accept mesh,0.27
23931,"8651,7904,16683,7301",HIGH,Remesh area,0.5427256502259785
23932,"7301,8649,8647,8651",LOW,Accept mesh,0.31
23933,"8649,2194,8451,8647",HIGH,Add node,0.5623678173962546
23935,"2194,2222,8645,8451",MEDIUM,Remesh area,0.45466929723566707
23937,"7896,8449,8329,16582",LOW,Accept mesh,0.31
23938,"2078,2077,7896,16582",LOW,Accept mesh,0.3
23946,"39779,39769,39765,39764",HIGH,Fix connectivity,0.95
23958,"18433,16767,12574,18431",MEDIUM,Project to CAD,0.5657414353495707
23959,"18431,7695,12693,18433",MEDIUM,Project to CAD,0.563703626122186
23960,"2183,2184,16767,18433",LOW,Project to CAD,0.46408633814941647
23961,"12693,2181,2183,18433",LOW,Project to CAD,0.46453853100882236
23962,"8364,8639,18434,18435",MEDIUM,Project to CAD,0.5737175998547653
23963,"18434,1959,6923,18435",MEDIUM,Project to CAD,0.5763195550982385
23964,"6923,7693,18436,18435",MEDIUM,Project to CAD,0.5745853730277164
23965,"18435,18436,8362,8364",MEDIUM,Project to CAD,0.5767239965224588
23966,"18436,7693,16731,18437",MEDIUM,Project to CAD,0.5641278782838781
23967,"18437,8643,8362,18436",MEDIUM,Project to CAD,0.5797997609023446
23968,"9415,18437,16731,7319",HIGH,Remesh area,0.4980747366856217
23971,"9338,7559,12663,12596",MEDIUM,Remesh area,0.44217648769828793
23984,"39592,39577,6696,7090",HIGH,Fix connectivity,0.95
23985,"16870,6696,39577,39566",MEDIUM,Remesh area,0.4931483368514307
23990,"8465,16868,6696,16870",HIGH,Remesh area,0.5049033017789262
23993,"7153,16888,6986,7916",LOW,Accept mesh,0.3
23994,"8567,6986,16888,6925",LOW,Accept mesh,0.31
23995,"8475,8567,6925,16867",MEDIUM,Remesh area,0.49616300385314316
23998,"7914,8451,8645,12574",MEDIUM,Add node,0.5410900980084948
24000,"7910,7914,12574,16767",MEDIUM,Remesh area,0.4894049457226624
24002,"16767,2184,2185,7910",MEDIUM,Remesh area,0.48652459708391904
24003,"8639,8364,7908,16769",MEDIUM,Remesh area,0.49415747012870226
24004,"8364,8362,16742,7908",MEDIUM,Remesh area,0.49073901066124265
24005,"16744,16742,8362,8643",MEDIUM,Remesh area,0.49196665127849526
24006,"8643,9415,7906,16744",MEDIUM,Remesh area,0.4974491325983042
24007,"7321,16930,8407,7918",MEDIUM,Remesh area,0.4939176765482264
24009,"7918,6762,16925,7321",MEDIUM,Remesh area,0.49771635059664426
24011,"7299,16925,6762,6752",MEDIUM,Remesh area,0.49550111045353523
24012,"7297,7299,6752,9315",LOW,Accept mesh,0.32
24014,"2107,18438,7153,7906",MEDIUM,Remesh area,0.4942333639566161
24015,"2191,16888,7153,18438",LOW,Accept mesh,0.31
24024,"2219,2197,2191,18438",MEDIUM,Project to CAD,0.5718484941788078
24026,"2191,2197,2209,2005",LOW,Project to CAD,0.4922322675203459
24027,"2005,2209,39585,39592",MEDIUM,Project to CAD,0.5681985919664199
24028,"2005,39592,16867,6925",HIGH,Reduce skew,0.6396050962473809
24029,"1984,16930,18443,39842",HIGH,Remesh area,0.5267463152553495
24031,"18445,7321,16925,18451",LOW,Project to CAD,0.5012819183639452
24032,"2219,39858,39842,18443",MEDIUM,Project to CAD,0.5745479690770122
24036,"18445,18443,16930,7321",LOW,Project to CAD,0.49564358778014395
24039,"39566,18451,16925,7299",HIGH,Remesh area,0.5214052321961579
24042,"18451,39566,39585,2209",MEDIUM,Project to CAD,0.5749616354911983
24043,"1984,39848,10662,7323",HIGH,Add node,0.5508777917991607
24049,"39875,39865,39858,2107",LOW,Accept mesh,0.29
24050,"39865,21388,39842,39858",MEDIUM,Add node,0.5239009042130611
24052,"39848,1984,39842,21388",HIGH,Reduce skew,0.7237440117110847
24057,"8016,7133,16943,16945",MEDIUM,Fix connectivity,0.95
24067,"21388,16725,7315,10662",MEDIUM,Remesh area,0.4466978406140557
24088,"8947,9346,8787,8317",HIGH,Fix connectivity,0.95
24090,"10662,7315,10717,18459",LOW,Accept mesh,0.27
24091,"7323,10662,18459,8120",LOW,Accept mesh,0.26
24092,"18675,8366,8120,18459",HIGH,Project to CAD,0.6312746460394759
24093,"18459,10717,7685,18675",HIGH,Project to CAD,0.6543415636897515
24094,"18676,8637,8366,18675",MEDIUM,Project to CAD,0.5789120422488533
24095,"18675,7685,7557,18676",MEDIUM,Project to CAD,0.5699724848961252
24097,"10770,8908,8637,18676",LOW,Accept mesh,0.27
24099,"7924,8407,7323,8120",HIGH,Remesh area,0.5005950673942796
24100,"8120,8366,8453,7924",LOW,Accept mesh,0.3
24101,"7922,8453,8366,8637",LOW,Accept mesh,0.3
24102,"8637,8908,8431,7922",LOW,Accept mesh,0.3
24104,"7253,8411,10640,7103",LOW,Add node,0.4486945535876394
24105,"8372,10640,8411,10642",LOW,Accept mesh,0.32
24107,"4372,4370,6309,16772",HIGH,Remesh area,0.5246253024414627
24112,"4357,2083,2091,16886",HIGH,Remesh area,0.5035421726501678
24114,"16886,16871,4359,4357",LOW,Accept mesh,0.31
24115,"4282,4359,16871,16955",LOW,Accept mesh,0.3
24117,"4147,4282,16955,16956",LOW,Accept mesh,0.3
24119,"16956,8313,6545,4147",HIGH,Remesh area,0.5098630450541451
24120,"4284,6545,8313,16950",HIGH,Remesh area,0.5041667798609345
24121,"16950,16949,6463,4284",HIGH,Remesh area,0.504151733588652
24122,"2205,6463,16949,2212",HIGH,Remesh area,0.4994343111561068
24125,"2212,8014,2198,2205",HIGH,Remesh area,0.4981601139986802
24126,"8317,6465,2198,8014",HIGH,Remesh area,0.5304207710123522
24127,"8317,8787,3721,6465",LOW,Accept mesh,0.32
24128,"8787,10249,2108,3721",HIGH,Fix connectivity,0.95
24130,"10249,7421,6345,3719",LOW,Fix connectivity,0.95
24132,"8368,7295,6774,6929",MEDIUM,Remesh area,0.4947533987549302
24133,"6776,6774,7295,6901",MEDIUM,Remesh area,0.49598627397620315
24134,"6901,6894,7926,6776",LOW,Add node,0.45720272222495006
24136,"2004,2039,16943,8785",HIGH,Remesh area,0.539186945306959
24138,"39911,8368,8431,8908",LOW,Accept mesh,0.31
24143,"39911,39902,18689,8368",HIGH,Project to CAD,0.6342877745817364
24159,"6894,1983,39279,39296",LOW,Accept mesh,0.3
24162,"1983,6894,6901,18696",LOW,Project to CAD,0.46596610084413187
24164,"18689,39902,10602,2043",LOW,Project to CAD,0.4617790219322171
24167,"2216,8880,7103,18696",LOW,Project to CAD,0.4695863525969797
24168,"7103,10640,1983,18696",MEDIUM,Project to CAD,0.5676623461025183
24169,"1983,10640,39255,39279",HIGH,Remesh area,0.5415010429147326
24179,"8018,8949,8056,18699",MEDIUM,Remesh area,0.4774060622374887
24180,"8020,8018,18699,18700",HIGH,Project to CAD,0.6107190692221375
24181,"18700,18701,7253,8020",HIGH,Remesh area,0.5493683193591214
24182,"18702,8411,7253,18701",LOW,Project to CAD,0.4810840492387464
24186,"18705,7251,18701,18700",LOW,Accept mesh,0.26
24187,"6721,18702,18701,7251",MEDIUM,Project to CAD,0.5905011322013021
24188,"18708,18705,18700,18699",LOW,Project to CAD,0.46372196888416445
24189,"18699,8056,8054,18708",HIGH,Project to CAD,0.6185129326099674
24190,"18702,6721,8461,1963",LOW,Project to CAD,0.4923497611006787
24200,"18705,18713,10328,7251",LOW,Accept mesh,0.27
24201,"8054,10541,18714,18708",HIGH,Project to CAD,0.6284800077891275
24202,"18708,18714,18713,18705",LOW,Project to CAD,0.47901188579253845
24203,"18714,10541,8040,18715",LOW,Project to CAD,0.4780205649663792
24204,"18713,18716,10334,10328",MEDIUM,Remesh area,0.4903061290509372
24205,"18715,18716,18713,18714",LOW,Project to CAD,0.47322923724801996
24206,"8311,10334,18716,18918",LOW,Accept mesh,0.27
24207,"18919,18715,8040,8038",LOW,Project to CAD,0.5075766202868979
24208,"18918,18716,18715,18919",LOW,Project to CAD,0.4610123237321541
24210,"18918,18922,8471,8311",HIGH,Remesh area,0.5389408339787746
24211,"8038,8036,18921,18919",HIGH,Project to CAD,0.610468446577275
24212,"18922,18918,18919,18921",LOW,Project to CAD,0.46146860160565056
24213,"2136,7127,8471,18922",MEDIUM,Remesh area,0.4719305582889187
24214,"2132,8433,18923,2133",LOW,Project to CAD,0.46098160610182126
24215,"2133,18923,18924,2136",HIGH,Project to CAD,0.648748281842345
24216,"2136,18924,10336,7127",LOW,Project to CAD,0.4665731020039752
24217,"18925,18923,8433,8409",LOW,Project to CAD,0.4595355643442289
24218,"18926,18924,18923,18925",LOW,Project to CAD,0.4578131250871325
24219,"10023,10336,18924,18926",MEDIUM,Project to CAD,0.5813354676673198
24221,"18925,18928,18929,18926",MEDIUM,Project to CAD,0.5856602544094773
24222,"18925,8409,9990,18928",LOW,Project to CAD,0.4581826814567662
24223,"8413,10023,18926,18929",HIGH,Project to CAD,0.6514988763342535
24225,"8034,9951,18928,9990",LOW,Accept mesh,0.26
24226,"18928,9951,10027,18929",HIGH,Project to CAD,0.6140169360354168
24227,"8413,18929,10027,7329",LOW,Accept mesh,0.27
24229,"6721,7251,10328,18930",LOW,Accept mesh,0.26
24230,"18930,18931,8461,6721",HIGH,Remesh area,0.5389441553753884
24232,"7088,18931,5820,5818",HIGH,Fix connectivity,0.95
24233,"10334,5786,18930,10328",LOW,Accept mesh,0.27
24234,"5786,5784,18931,18930",LOW,Accept mesh,0.29
24243,"8665,8663,5747,5745",HIGH,Remesh area,0.50704479463022
24245,"5772,8311,8471,6870",MEDIUM,Remesh area,0.45429582974194865
24246,"8665,5745,5772,6870",LOW,Accept mesh,0.27
24256,"21000,39899,39902,39911",HIGH,Remesh area,0.5175053573294855
24260,"10770,8635,21000,8908",HIGH,Remesh area,0.5169807005571169
24264,"21000,8635,8882,39899",HIGH,Remesh area,0.5029627369931113
24268,"2043,10602,8949,8018",HIGH,Remesh area,0.5101605288478924
24274,"2208,18936,7697,2069",HIGH,Project to CAD,0.6100314523405527
24275,"2208,2207,4997,18936",LOW,Project to CAD,0.5243195550560108
24281,"6766,2192,4871,7561",LOW,Accept mesh,0.29
24285,"18939,7443,4806,4804",LOW,Fix connectivity,0.95
24287,"18940,1990,1987,6333",LOW,Project to CAD,0.49101850341826925
24288,"7691,7540,1990,18940",MEDIUM,Project to CAD,0.59116607889338
24289,"6333,6999,18941,18940",MEDIUM,Project to CAD,0.5958863145671671
24290,"18940,18941,7683,7691",LOW,Project to CAD,0.4716824544545445
24292,"9338,7683,18941,18942",MEDIUM,Project to CAD,0.5830060501705812
24293,"18942,18941,6999,4800",MEDIUM,Project to CAD,0.5847899338520786
24296,"2094,7559,9338,18942",MEDIUM,Project to CAD,0.590394196542148
24298,"2094,4790,4780,18946",HIGH,Remesh area,0.5053637709937956
24299,"2094,18946,7670,7559",MEDIUM,Project to CAD,0.5972261575933221
24302,"7695,7670,18946,18976",LOW,Accept mesh,0.28
24303,"18976,18946,4780,4710",LOW,Accept mesh,0.28
24306,"18978,12693,7695,18976",LOW,Project to CAD,0.47851452766871105
24307,"18976,4710,4778,18978",LOW,Accept mesh,0.28
24308,"2181,12693,18978,2178",LOW,Project to CAD,0.4783237099323397
24309,"2177,2178,18978,4778",LOW,Project to CAD,0.4832981528368166
24311,"6923,1993,1994,7693",LOW,Project to CAD,0.482518723738683
24312,"1995,16731,7693,1994",LOW,Accept mesh,0.28
24313,"2006,7319,16731,1995",LOW,Accept mesh,0.31
24315,"2000,16725,16726,2002",LOW,Accept mesh,0.28
24317,"10809,2000,5647,5657",LOW,Accept mesh,0.29
24320,"5657,2048,18980,10809",MEDIUM,Remesh area,0.48996409433543475
24322,"18980,18981,7685,10717",LOW,Project to CAD,0.4915005614852246
24323,"18981,18980,2048,5743",MEDIUM,Project to CAD,0.5769560232299491
24324,"18982,7557,7685,18981",MEDIUM,Remesh area,0.46471358623208137
24325,"18981,5743,5741,18982",LOW,Accept mesh,0.29
24326,"18982,5741,5671,18983",LOW,Accept mesh,0.29
24327,"18983,10770,7557,18982",LOW,Accept mesh,0.28
24329,"18983,5671,5669,18985",HIGH,Remesh area,0.5009715623144113
24330,"10770,18983,18985,7555",MEDIUM,Remesh area,0.48805007987597976
24332,"18985,5669,2070,2080",LOW,Accept mesh,0.28
24335,"7216,6662,2075,18987",MEDIUM,Remesh area,0.4442670772901336
24341,"18987,2059,2049,7687",MEDIUM,Reduce skew,0.5573402006214656
24343,"7553,5729,6278,7542",LOW,Accept mesh,0.27
24349,"6032,6030,6882,10441",LOW,Accept mesh,0.27
24351,"6030,6028,7689,6882",LOW,Accept mesh,0.27
24353,"2122,2121,6022,9721",LOW,Accept mesh,0.27
24356,"6022,6026,6868,9721",LOW,Accept mesh,0.27
24359,"6868,6026,5994,6892",LOW,Accept mesh,0.27
24360,"7659,6892,5994,5981",LOW,Accept mesh,0.27
24363,"5981,19002,9841,7659",LOW,Accept mesh,0.31
24364,"2173,19002,5981,2171",LOW,Accept mesh,0.3
24367,"7441,8100,19002,2173",MEDIUM,Project to CAD,0.5586401486189376
24369,"7485,7441,2173,19031",LOW,Project to CAD,0.4663659715662139
24370,"19032,19031,6018,6007",LOW,Accept mesh,0.27
24371,"19032,2057,7485,19031",LOW,Accept mesh,0.29
24372,"6007,6005,19033,19032",LOW,Accept mesh,0.27
24373,"19032,19033,7453,2057",LOW,Accept mesh,0.29
24374,"19035,19033,6005,6044",LOW,Accept mesh,0.32
24375,"6886,7453,19033,19035",LOW,Accept mesh,0.29
24379,"6886,19035,6109,2196",LOW,Accept mesh,0.29
24384,"6903,6042,6120,2195",LOW,Accept mesh,0.3
24386,"8056,8949,7289,10430",LOW,Accept mesh,0.28
24387,"8054,8056,10430,10428",LOW,Accept mesh,0.28
24389,"10428,10460,10541,8054",LOW,Accept mesh,0.28
24390,"10460,8118,8040,10541",LOW,Accept mesh,0.28
24391,"8118,10474,8038,8040",LOW,Accept mesh,0.28
24392,"8036,8038,10474,8116",LOW,Accept mesh,0.28
24393,"2131,8122,8433,2132",LOW,Accept mesh,0.28
24394,"8409,8433,8122,8207",LOW,Accept mesh,0.28
24395,"9990,8409,8207,8209",LOW,Accept mesh,0.28
24396,"8209,8633,8034,9990",LOW,Accept mesh,0.29
24398,"8923,5756,6355,10417",LOW,Accept mesh,0.3
24399,"8923,8925,5875,5756",LOW,Accept mesh,0.3
24402,"5875,8925,8288,5892",LOW,Accept mesh,0.28
24404,"8919,1960,8665,6870",LOW,Accept mesh,0.31
24405,"1960,10417,8663,8665",LOW,Accept mesh,0.32
24409,"5794,5792,10313,5810",LOW,Accept mesh,0.3
24411,"10313,5792,6560,10350",LOW,Accept mesh,0.34
24412,"3045,2110,6560,10350",LOW,Accept mesh,0.31
24416,"5810,10313,5790,5788",LOW,Accept mesh,0.31
24417,"10313,10350,3109,5790",LOW,Accept mesh,0.3
24419,"10313,5810,5814,5806",LOW,Accept mesh,0.31
24421,"5806,3045,10350,10313",MEDIUM,Remesh area,0.47659719354351854
24423,"3085,2046,3045,10350",LOW,Accept mesh,0.32
24428,"10313,10350,3085,5798",LOW,Accept mesh,0.3
24429,"3109,6560,8919,8917",LOW,Accept mesh,0.29
24430,"6560,2110,1960,8919",LOW,Accept mesh,0.29
24434,"3045,2046,8288,8925",LOW,Accept mesh,0.3
24435,"2046,6585,8921,8298",MEDIUM,Fix connectivity,0.95
27010,"10023,2112,8309,10336",MEDIUM,Remesh area,0.45063142170679316
27014,"8298,8661,7255,8469",LOW,Accept mesh,0.31
27019,"8661,8791,8413,7255",MEDIUM,Fix connectivity,0.95
27021,"19038,10430,7289,10801",LOW,Accept mesh,0.27
27022,"2049,19038,10801,7687",LOW,Accept mesh,0.32
27023,"19038,2049,7553,19039",LOW,Project to CAD,0.47621177705605583
27024,"19039,10428,10430,19038",LOW,Project to CAD,0.4713532554398113
27025,"19039,7553,7542,19040",LOW,Project to CAD,0.46809161405864086
27026,"19040,10460,10428,19039",LOW,Project to CAD,0.46808730956358136
27027,"19041,19040,7542,10441",LOW,Project to CAD,0.46800824028234916
27028,"19041,8118,10460,19040",LOW,Project to CAD,0.46756567666493265
27030,"19042,10474,8118,19041",LOW,Project to CAD,0.46809121853441893
27031,"19041,10441,6882,19042",LOW,Project to CAD,0.4681657218267682
27032,"19043,8116,10474,19042",LOW,Project to CAD,0.4696276466576564
27033,"19042,6882,7689,19043",LOW,Project to CAD,0.46761893600137044
27034,"2130,2122,9721,19044",LOW,Project to CAD,0.4673835519421542
27035,"19044,8122,2131,2130",LOW,Project to CAD,0.4696779286873032
27036,"19044,9721,6868,19045",LOW,Project to CAD,0.46728238277951095
27037,"19045,8207,8122,19044",LOW,Project to CAD,0.46885126046147063
27038,"19045,6868,6892,19046",LOW,Project to CAD,0.4683768302370086
27039,"19046,8209,8207,19045",LOW,Project to CAD,0.46697231461909744
27040,"8248,8633,8209,19046",LOW,Accept mesh,0.26
27041,"19046,6892,7659,8248",LOW,Accept mesh,0.28
27042,"8296,5888,6343,7423",LOW,Fix connectivity,0.95
27044,"8296,7772,5894,5888",LOW,Accept mesh,0.29
27045,"5896,5894,7772,7709",LOW,Accept mesh,0.31
27052,"10193,8789,10215,10195",LOW,Accept mesh,0.32
27053,"8789,8279,7131,10215",LOW,Accept mesh,0.31
27058,"7275,9951,8034,9976",LOW,Accept mesh,0.3
27059,"8589,8058,8469,7255",HIGH,Reduce skew,0.6910258235768002
27060,"10027,9951,7275,10029",LOW,Accept mesh,0.31
27061,"10029,7277,7329,10027",LOW,Accept mesh,0.31
27062,"7255,7329,7277,2087",LOW,Accept mesh,0.32
27065,"9358,6741,6917,8096",LOW,Accept mesh,0.31
27067,"10241,6917,6741,9350",LOW,Accept mesh,0.31
27068,"9358,8096,8094,9855",LOW,Accept mesh,0.31
27078,"20456,2053,6907,7487",LOW,Accept mesh,0.31
27081,"9976,8633,39950,2071",LOW,Project to CAD,0.5018659560274598
27082,"2073,39665,2087,7277",HIGH,Reduce skew,0.6698703488182804
27085,"2087,39665,39655,8589",HIGH,Remesh area,0.516768542744404
27088,"2073,19057,39654,39665",LOW,Accept mesh,0.28
27089,"2061,19056,19057,2073",LOW,Project to CAD,0.4793352958070283
27090,"8589,39655,10193,8058",HIGH,Reduce skew,0.6060134957316247
27097,"19056,2061,2063,2090",LOW,Project to CAD,0.47004150002526995
27098,"39655,39647,8789,10193",LOW,Accept mesh,0.28
27101,"20511,2086,2071,20546",LOW,Project to CAD,0.4981849320858729
27112,"2086,20511,8094,8096",LOW,Project to CAD,0.49125994022731145
27115,"2090,6917,10241,19056",LOW,Project to CAD,0.4659239837768165
